TIC;DATE;HOUR;MIN;SEC;HDG;PITCH;HEEL;LAT;LON;EP_TARGET_SPEED;EP_M_POWER;EP_M_ROT_SPEED;LA_SPEED_PWM;LA_CUR_POS_ADC_FILT;LA_TARG_POS_ADC;LA_CUR_ADC_FILT;LA_CUR_AM;RUD_CUR_POS_DEG;SBUS[0];SBUS[1];SBUS[2];SBUS[3]
482874;28.05.2021;11;44;31;-131.098;1.181;-87.9;59.9854111;30.1674661;0;1;0;0;2324;2325;366;0;165.35;861;998;480;928
482974;28.05.2021;11;44;31;-131.036;1.442;-88.334;59.9854111;30.1674661;0;1;0;0;2324;2325;365;0;165.35;861;998;480;928
483074;28.05.2021;11;44;31;-131.027;1.688;-88.69;59.9854111;30.1674661;0;1;0;0;2323;2325;363;0;165.35;861;998;480;928
483174;28.05.2021;11;44;31;-130.993;1.884;-88.869;59.9854111;30.1674661;0;1;0;0;2324;2325;365;0;165.35;861;998;480;928
483274;28.05.2021;11;44;31;-130.853;2.025;-88.892;59.9854111;30.1674661;0;1;0;0;2323;2325;366;0;165.35;861;998;480;928
483374;28.05.2021;11;44;31;-130.53;1.931;-88.676;59.9854108;30.167466;0;1;0;0;2324;2325;363;0;165.35;861;998;480;928
483474;28.05.2021;11;44;32;-130.187;1.519;-88.304;59.9854108;30.167466;0;1;0;0;2321;2325;366;0;165.35;861;998;480;928
483574;28.05.2021;11;44;32;-129.796;0.792;-87.82;59.9854108;30.167466;0;1;0;0;2326;2325;364;0;165.35;861;998;480;928
483675;28.05.2021;11;44;32;-129.539;0.234;-87.487;59.9854108;30.167466;0;1;0;0;2324;2325;364;0;165.35;861;998;480;928
483775;28.05.2021;11;44;32;-129.319;-0.326;-87.163;59.9854108;30.167466;0;1;0;0;2323;2325;365;0;165.35;861;998;480;928
483875;28.05.2021;11;44;32;-129.183;-0.624;-86.985;59.9854108;30.167466;0;1;0;0;2328;2325;365;0;165.35;861;998;480;928
483975;28.05.2021;11;44;32;-129.111;-0.606;-86.969;59.9854108;30.167466;0;1;0;0;2326;2325;366;0;165.35;861;998;480;928
484075;28.05.2021;11;44;32;-129.102;-0.405;-87.05;59.9854108;30.167466;0;1;0;0;2328;2325;363;0;165.35;861;998;480;928
484176;28.05.2021;11;44;32;-129.09;-0.194;-87.137;59.9854104;30.1674657;0;1;0;0;2323;2325;364;0;165.35;861;996;481;928
484276;28.05.2021;11;44;32;-129.071;0.117;-87.233;59.9854104;30.1674657;0;1;0;0;2319;2325;365;0;165.35;861;996;481;928
484376;28.05.2021;11;44;33;-129.043;0.452;-87.232;59.9854104;30.1674657;0;1;0;0;2321;2325;365;0;165.35;861;996;481;928
484476;28.05.2021;11;44;33;-128.974;0.832;-87.198;59.985411;30.1674658;0;1;0;0;2323;2325;365;0;165.35;861;998;480;928
484576;28.05.2021;11;44;33;-128.767;1.444;-87.302;59.985411;30.1674658;0;1;0;0;2323;2325;364;0;165.35;861;998;480;928
484679;28.05.2021;11;44;33;-128.586;1.862;-87.452;59.985411;30.1674658;0;1;0;0;2323;2325;365;0;165.35;861;998;480;928
484779;28.05.2021;11;44;33;-128.261;2.422;-87.732;59.985411;30.1674658;0;1;0;0;2323;2325;364;0;165.35;861;998;480;928
484879;28.05.2021;11;44;33;-127.99;2.709;-87.991;59.985411;30.1674658;0;1;0;0;2322;2325;366;0;165.35;861;998;480;928
484979;28.05.2021;11;44;33;-127.791;2.644;-88.193;59.985411;30.1674658;0;1;0;0;2325;2325;364;0;165.35;861;998;480;928
485079;28.05.2021;11;44;33;-127.634;2.23;-88.227;59.985411;30.1674658;0;1;0;0;2325;2325;364;0;165.35;861;998;480;928
485179;28.05.2021;11;44;33;-127.563;1.714;-88.138;59.985411;30.1674658;0;1;0;0;2321;2325;364;0;165.35;861;998;480;928
485279;28.05.2021;11;44;33;-127.483;0.853;-87.853;59.985411;30.1674653;0;1;0;0;2325;2318;364;0;165.35;861;998;480;925
485379;28.05.2021;11;44;34;-127.457;0.12;-87.441;59.985411;30.1674653;0;1;0;0;2322;2318;365;0;165.35;861;998;480;925
485479;28.05.2021;11;44;34;-127.404;-0.343;-86.965;59.985411;30.1674653;0;1;0;0;2325;2318;364;0;165.35;861;998;480;925
485579;28.05.2021;11;44;34;-127.346;-0.34;-86.706;59.9854109;30.1674649;0;1;0;0;2325;2325;364;0;165.35;861;999;481;928
485679;28.05.2021;11;44;34;-127.322;0.007;-86.522;59.9854109;30.1674649;0;1;0;0;2324;2325;363;0;165.35;861;999;481;928
485779;28.05.2021;11;44;34;-127.333;0.612;-86.527;59.9854109;30.1674649;0;1;0;0;2321;2325;365;0;165.35;861;999;481;928
485880;28.05.2021;11;44;34;-127.247;1.219;-86.757;59.9854109;30.1674649;0;1;0;0;2323;2325;363;0;165.35;861;999;481;928
485980;28.05.2021;11;44;34;-127.152;1.603;-87.113;59.9854109;30.1674649;0;1;0;0;2325;2325;364;0;165.35;861;999;481;928
486080;28.05.2021;11;44;34;-127.139;1.643;-87.544;59.9854109;30.1674649;0;1;0;0;2325;2325;367;0;165.35;861;999;481;928
486182;28.05.2021;11;44;34;-127.189;1.429;-87.834;59.9854109;30.1674649;0;1;0;0;2318;2325;365;0;165.35;861;999;481;928
486282;28.05.2021;11;44;34;-127.288;0.987;-88.122;59.9854109;30.1674649;0;1;0;0;2323;2325;365;0;165.35;861;999;481;928
486382;28.05.2021;11;44;35;-127.457;0.507;-88.331;59.9854112;30.1674646;0;1;0;0;2324;2325;364;0;165.35;861;999;481;928
486482;28.05.2021;11;44;35;-127.588;0.339;-88.639;59.9854112;30.1674646;0;1;0;0;2320;2325;364;0;165.35;861;999;481;928
486582;28.05.2021;11;44;35;-127.578;0.543;-88.931;59.9854112;30.1674646;0;1;0;0;2322;2325;364;0;165.35;861;999;481;928
486682;28.05.2021;11;44;35;-127.503;0.888;-89.097;59.9854113;30.1674646;0;1;0;0;2324;2325;365;0;165.35;860;1001;480;928
486782;28.05.2021;11;44;35;-127.331;1.49;-89.135;59.9854113;30.1674646;0;1;0;0;2322;2325;364;0;165.35;860;1001;480;928
486882;28.05.2021;11;44;35;-127.152;1.962;-88.953;59.9854113;30.1674646;0;1;0;0;2323;2325;365;0;165.35;860;1001;480;928
486982;28.05.2021;11;44;35;-127.02;2.156;-88.581;59.9854113;30.1674646;0;1;0;0;2323;2325;365;0;165.35;860;1001;480;928
487082;28.05.2021;11;44;35;-127.046;1.971;-88.097;59.9854113;30.1674646;0;1;0;0;2323;2325;363;0;165.35;860;1001;480;928
487182;28.05.2021;11;44;35;-127.231;1.566;-87.612;59.9854113;30.1674646;0;1;0;0;2323;2325;366;0;165.35;860;1001;480;928
487282;28.05.2021;11;44;35;-127.658;0.83;-86.865;59.9854113;30.1674646;0;1;0;0;2326;2325;364;0;165.35;860;1001;480;928
487382;28.05.2021;11;44;36;-128.082;0.315;-86.291;59.9854113;30.1674646;0;1;0;0;2320;2325;365;0;165.35;860;1001;480;928
487482;28.05.2021;11;44;36;-128.447;0.111;-85.967;59.9854112;30.1674643;0;1;0;0;2325;2325;364;0;165.35;859;996;480;928
487582;28.05.2021;11;44;36;-128.588;0.137;-85.9;59.985412;30.1674642;0;1;0;0;2323;2325;364;0;165.35;861;996;480;928
487683;28.05.2021;11;44;36;-128.698;0.368;-86.033;59.985412;30.1674642;0;1;0;0;2322;2325;366;0;165.35;861;996;480;928
487783;28.05.2021;11;44;36;-128.721;0.693;-86.413;59.985412;30.1674642;0;1;0;0;2324;2325;366;0;165.35;861;996;480;928
487884;28.05.2021;11;44;36;-128.763;0.956;-86.91;59.985412;30.1674642;0;1;0;0;2325;2325;364;0;165.35;861;996;480;928
487984;28.05.2021;11;44;36;-128.84;1.105;-87.5;59.985412;30.1674642;0;1;0;0;2325;2325;365;0;165.35;861;996;480;928
488086;28.05.2021;11;44;36;-128.964;1.097;-87.858;59.9854119;30.1674641;0;1;0;0;2325;2318;364;0;165.35;860;998;480;925
488186;28.05.2021;11;44;36;-129.07;1.039;-88.154;59.9854119;30.1674641;0;1;0;0;2323;2318;365;0;165.35;860;998;480;925
488286;28.05.2021;11;44;36;-129.114;1.027;-88.287;59.9854119;30.1674641;0;1;0;0;2324;2318;365;0;165.35;860;998;480;925
488386;28.05.2021;11;44;37;-129.038;1.114;-88.28;59.9854119;30.1674641;0;1;0;0;2325;2325;364;0;165.35;861;999;480;928
488486;28.05.2021;11;44;37;-128.968;1.205;-88.169;59.9854119;30.1674641;0;1;0;0;2323;2325;364;0;165.35;861;999;480;928
488586;28.05.2021;11;44;37;-128.925;1.267;-88.061;59.9854119;30.1674641;0;1;0;0;2327;2325;364;0;165.35;861;999;480;928
488686;28.05.2021;11;44;37;-128.744;1.328;-87.97;59.9854116;30.1674636;0;1;0;0;2328;2325;365;0;165.35;861;999;480;928
488786;28.05.2021;11;44;37;-128.57;1.311;-87.964;59.9854116;30.1674636;0;1;0;0;2326;2325;364;0;165.35;861;999;480;928
488886;28.05.2021;11;44;37;-128.455;1.16;-88.015;59.9854116;30.1674636;0;1;0;0;2327;2325;363;0;165.35;861;999;480;928
488986;28.05.2021;11;44;37;-128.4;0.893;-88.063;59.9854116;30.1674636;0;1;0;0;2327;2325;365;0;165.35;861;999;480;928
489087;28.05.2021;11;44;37;-128.447;0.608;-88.063;59.9854116;30.1674636;0;1;0;0;2327;2325;365;0;165.35;861;999;480;928
489187;28.05.2021;11;44;37;-128.619;0.215;-87.997;59.9854117;30.167463;0;1;0;0;2323;2325;364;0;165.35;861;1001;480;928
489287;28.05.2021;11;44;37;-128.85;0.005;-87.88;59.9854117;30.167463;0;1;0;0;2324;2325;364;0;165.35;861;1001;480;928
489388;28.05.2021;11;44;38;-129.156;0.024;-87.732;59.9854117;30.167463;0;1;0;0;2324;2325;365;0;165.35;861;1001;480;928
489488;28.05.2021;11;44;38;-129.43;0.357;-87.629;59.9854117;30.167463;0;1;0;0;2320;2325;363;0;165.35;861;1001;480;928
489588;28.05.2021;11;44;38;-129.535;0.782;-87.635;59.9854117;30.167463;0;1;0;0;2325;2325;364;0;165.35;861;1001;480;928
489688;28.05.2021;11;44;38;-129.54;1.347;-87.738;59.9854117;30.167463;0;1;0;0;2322;2325;365;0;165.35;861;1001;480;928
489788;28.05.2021;11;44;38;-129.391;1.84;-87.916;59.9854117;30.167463;0;1;0;0;2324;2325;362;0;165.35;861;1001;480;928
489888;28.05.2021;11;44;38;-129.242;2.061;-88.068;59.9854117;30.167463;0;1;0;0;2324;2325;364;0;165.35;861;1001;480;928
489988;28.05.2021;11;44;38;-129.168;2.034;-88.136;59.985412;30.1674634;0;1;0;0;2324;2325;364;0;165.35;861;1001;480;928
490088;28.05.2021;11;44;38;-129.162;1.888;-88.093;59.985412;30.1674634;0;1;0;0;2323;2325;364;0;165.35;861;1001;480;928
490188;28.05.2021;11;44;38;-129.343;1.596;-87.896;59.985412;30.1674634;0;1;0;0;2321;2325;367;0;165.35;861;1001;480;928
490288;28.05.2021;11;44;38;-129.593;1.292;-87.578;59.985412;30.1674634;0;1;0;0;2324;2325;365;0;165.35;861;999;480;928
490388;28.05.2021;11;44;39;-129.913;0.929;-87.139;59.985412;30.1674634;0;1;0;0;2323;2325;363;0;165.35;861;999;480;928
490489;28.05.2021;11;44;39;-130.198;0.585;-86.735;59.985412;30.1674635;0;1;0;0;2323;2318;366;0;165.35;859;999;480;925
490589;28.05.2021;11;44;39;-130.388;0.363;-86.544;59.985412;30.1674635;0;1;0;0;2325;2318;366;0;165.35;859;999;480;925
490689;28.05.2021;11;44;39;-130.46;0.219;-86.603;59.985412;30.1674635;0;1;0;0;2323;2318;365;0;165.35;859;999;480;925
490789;28.05.2021;11;44;39;-130.418;0.164;-86.968;59.985412;30.1674635;0;1;0;0;2326;2325;364;0;165.35;861;998;481;928
490889;28.05.2021;11;44;39;-130.417;0.176;-87.452;59.985412;30.1674635;0;1;0;0;2322;2325;365;0;165.35;861;998;481;928
490989;28.05.2021;11;44;39;-130.501;0.276;-88.001;59.985412;30.1674635;0;1;0;0;2321;2325;365;0;165.35;861;998;481;928
491089;28.05.2021;11;44;39;-130.6;0.422;-88.344;59.9854124;30.1674644;0;1;0;0;2324;2325;363;0;165.35;861;998;481;928
491189;28.05.2021;11;44;39;-130.709;0.683;-88.645;59.9854124;30.1674644;0;1;0;0;2325;2325;364;0;165.35;861;998;481;928
491289;28.05.2021;11;44;39;-130.824;1.038;-88.787;59.9854124;30.1674644;0;1;0;0;2323;2325;364;0;165.35;861;998;481;928
491389;28.05.2021;11;44;40;-130.924;1.299;-88.712;59.985412;30.1674644;0;1;0;0;2321;2318;364;0;165.35;861;999;484;925
491490;28.05.2021;11;44;40;-130.973;1.443;-88.48;59.985412;30.1674644;0;1;0;0;2327;2318;363;0;165.35;861;999;484;925
491590;28.05.2021;11;44;40;-130.982;1.456;-88.212;59.985412;30.1674644;0;1;0;0;2325;2318;365;0;165.35;861;999;484;925
491690;28.05.2021;11;44;40;-130.97;1.33;-87.815;59.985412;30.1674644;0;1;0;0;2320;2318;364;0;165.35;860;996;481;925
491790;28.05.2021;11;44;40;-130.903;1.099;-87.466;59.985412;30.1674644;0;1;0;0;2325;2318;366;0;165.35;860;996;481;925
491890;28.05.2021;11;44;40;-130.826;0.853;-87.212;59.985412;30.1674641;0;1;0;0;2324;2316;366;0;165.35;861;1001;481;924
491991;28.05.2021;11;44;40;-130.748;0.652;-87.086;59.985412;30.1674641;0;1;0;0;2324;2318;365;0;165.35;859;998;480;925
492092;28.05.2021;11;44;40;-130.72;0.587;-87.104;59.985412;30.1674641;0;1;0;0;2327;2318;366;0;165.35;859;998;480;925
492192;28.05.2021;11;44;40;-130.689;0.599;-87.182;59.985412;30.1674641;0;1;0;0;2322;2325;365;0;165.35;861;998;481;928
492292;28.05.2021;11;44;40;-130.666;0.697;-87.312;59.985412;30.1674641;0;1;0;0;2322;2325;366;0;165.35;861;998;481;928
492393;28.05.2021;11;44;41;-130.606;0.817;-87.43;59.985412;30.1674641;0;1;0;0;2324;2325;367;0;165.35;861;998;481;928
492493;28.05.2021;11;44;41;-130.508;0.867;-87.459;59.9854123;30.167464;0;1;0;0;2327;2325;365;0;165.35;861;998;481;928
492593;28.05.2021;11;44;41;-130.333;0.879;-87.444;59.9854123;30.167464;0;1;0;0;2328;2325;365;0;165.35;861;998;481;928
492693;28.05.2021;11;44;41;-130.168;0.901;-87.449;59.9854123;30.167464;0;1;0;0;2323;2325;364;0;165.35;861;998;481;928
492793;28.05.2021;11;44;41;-129.927;1.025;-87.527;59.9854123;30.167464;0;1;0;0;2322;2325;364;0;165.35;861;998;481;928
492893;28.05.2021;11;44;41;-129.679;1.28;-87.708;59.9854123;30.167464;0;1;0;0;2325;2325;366;0;165.35;861;998;481;928
492993;28.05.2021;11;44;41;-129.523;1.558;-87.941;59.9854121;30.1674641;0;1;0;0;2324;2325;364;0;165.35;861;1001;480;928
493093;28.05.2021;11;44;41;-129.38;1.798;-88.202;59.9854121;30.1674641;0;1;0;0;2326;2325;365;0;165.35;861;1001;480;928
493195;28.05.2021;11;44;41;-129.277;1.834;-88.338;59.9854121;30.1674641;0;1;0;0;2323;2325;365;0;165.35;861;1001;480;928
493295;28.05.2021;11;44;41;-129.165;1.632;-88.409;59.9854121;30.1674641;0;1;0;0;2322;2325;366;0;165.35;861;1001;480;928
493395;28.05.2021;11;44;42;-129.039;1.109;-88.342;59.9854121;30.1674641;0;1;0;0;2320;2325;366;0;165.35;861;1001;480;928
493495;28.05.2021;11;44;42;-128.891;0.465;-88.164;59.9854121;30.1674641;0;1;0;0;2324;2325;365;0;165.35;861;1001;480;928
493595;28.05.2021;11;44;42;-128.836;-0.085;-87.949;59.9854119;30.1674636;0;1;0;0;2324;2325;365;0;165.35;860;996;480;928
493695;28.05.2021;11;44;42;-128.787;-0.62;-87.676;59.9854119;30.1674636;0;1;0;0;2325;2325;365;0;165.35;860;996;480;928
493795;28.05.2021;11;44;42;-128.711;-0.823;-87.521;59.9854119;30.1674636;0;1;0;0;2327;2325;365;0;165.35;861;999;481;928
493895;28.05.2021;11;44;42;-128.586;-0.615;-87.529;59.9854121;30.167464;0;1;0;0;2322;2316;365;0;165.35;864;999;481;924
493995;28.05.2021;11;44;42;-128.468;-0.094;-87.601;59.9854121;30.167464;0;1;0;0;2324;2316;364;0;165.35;864;999;481;924
494095;28.05.2021;11;44;42;-128.404;0.469;-87.645;59.9854121;30.167464;0;1;0;0;2320;2316;364;0;165.35;864;999;481;924
494195;28.05.2021;11;44;42;-128.382;0.889;-87.655;59.9854121;30.167464;0;1;0;0;2326;2316;366;0;165.35;864;999;481;924
494295;28.05.2021;11;44;42;-128.385;1.341;-87.596;59.9854121;30.167464;0;1;0;0;2324;2316;365;0;165.35;864;999;481;924
494395;28.05.2021;11;44;43;-128.382;1.602;-87.482;59.9854121;30.1674639;0;1;0;0;2323;2325;366;0;165.35;860;998;480;928
494495;28.05.2021;11;44;43;-128.302;1.776;-87.357;59.9854121;30.1674639;0;1;0;0;2326;2325;365;0;165.35;860;998;480;928
494595;28.05.2021;11;44;43;-128.183;1.898;-87.286;59.9854121;30.1674639;0;1;0;0;2323;2325;364;0;165.35;860;998;480;928
494695;28.05.2021;11;44;43;-127.913;2.047;-87.273;59.9854121;30.1674639;0;1;0;0;2327;2325;364;0;165.35;860;998;480;928
494795;28.05.2021;11;44;43;-127.619;2.152;-87.346;59.9854121;30.1674639;0;1;0;0;2322;2325;367;0;165.35;860;998;480;928
494895;28.05.2021;11;44;43;-127.268;2.086;-87.424;59.9854122;30.167463;0;1;0;0;2325;2325;365;0;165.35;861;999;481;928
494995;28.05.2021;11;44;43;-127.075;1.772;-87.375;59.9854122;30.167463;0;1;0;0;2324;2325;365;0;165.35;864;998;480;928
495095;28.05.2021;11;44;43;-126.826;1.319;-87.259;59.9854122;30.167463;0;1;0;0;2324;2325;365;0;165.35;864;998;480;928
495195;28.05.2021;11;44;43;-126.678;0.875;-87.091;59.9854122;30.167463;0;1;0;0;2328;2325;367;0;165.35;858;996;480;928
495295;28.05.2021;11;44;43;-126.67;0.259;-86.827;59.9854122;30.167463;0;1;0;0;2327;2325;366;0;165.35;858;996;480;928
495395;28.05.2021;11;44;44;-126.751;-0.177;-86.704;59.9854122;30.167463;0;1;0;0;2324;2325;366;0;165.35;858;996;480;928
495495;28.05.2021;11;44;44;-126.746;-0.342;-86.869;59.9854126;30.1674617;0;1;0;0;2324;2318;366;0;165.35;860;999;481;925
495595;28.05.2021;11;44;44;-126.674;-0.308;-87.108;59.9854126;30.1674617;0;1;0;0;2323;2318;366;0;165.35;860;999;481;925
495695;28.05.2021;11;44;44;-126.493;-0.095;-87.471;59.9854126;30.1674617;0;1;0;0;2323;2318;366;0;165.35;860;999;481;925
495795;28.05.2021;11;44;44;-126.331;0.284;-87.842;59.9854127;30.1674619;0;1;0;0;2324;2325;365;0;165.35;861;999;481;928
495895;28.05.2021;11;44;44;-126.163;0.868;-88.235;59.9854127;30.1674619;0;1;0;0;2321;2325;365;0;165.35;861;999;481;928
495995;28.05.2021;11;44;44;-126.051;1.453;-88.574;59.9854127;30.1674619;0;1;0;0;2325;2325;364;0;165.35;861;999;481;928
496095;28.05.2021;11;44;44;-126.016;1.868;-88.808;59.9854127;30.1674619;0;1;0;0;2325;2325;365;0;165.35;861;999;481;928
496195;28.05.2021;11;44;44;-125.997;2.312;-89.017;59.9854127;30.1674619;0;1;0;0;2324;2325;365;0;165.35;861;999;481;928
496295;28.05.2021;11;44;44;-126.015;2.506;-88.953;59.9854127;30.1674619;0;1;0;0;2324;2325;364;0;165.35;861;999;481;928
496395;28.05.2021;11;44;45;-126.011;2.429;-88.708;59.9854127;30.1674619;0;1;0;0;2326;2325;365;0;165.35;861;999;481;928
496495;28.05.2021;11;44;45;-126.006;2.078;-88.353;59.9854127;30.1674619;0;1;0;0;2323;2325;365;0;165.35;861;999;481;928
496595;28.05.2021;11;44;45;-126.037;1.628;-87.996;59.9854125;30.1674618;0;1;0;0;2321;2325;365;0;165.35;861;999;481;928
496695;28.05.2021;11;44;45;-126.126;0.926;-87.453;59.9854125;30.1674618;0;1;0;0;2327;2325;363;0;165.35;861;999;481;928
496795;28.05.2021;11;44;45;-126.261;0.414;-87.048;59.9854125;30.1674618;0;1;0;0;2322;2325;364;0;165.35;861;999;481;928
496896;28.05.2021;11;44;45;-126.367;0.072;-86.724;59.9854126;30.1674612;0;1;0;0;2318;2325;365;0;165.35;861;998;480;928
496996;28.05.2021;11;44;45;-126.579;-0.073;-86.53;59.9854126;30.1674612;0;1;0;0;2326;2325;363;0;165.35;861;998;480;928
497098;28.05.2021;11;44;45;-126.832;-0.104;-86.465;59.9854126;30.1674612;0;1;0;0;2326;2325;365;0;165.35;861;998;480;928
497198;28.05.2021;11;44;45;-127.2;-0.072;-86.493;59.9854126;30.1674612;0;1;0;0;2322;2325;364;0;165.35;861;998;480;928
497298;28.05.2021;11;44;45;-127.604;0.087;-86.668;59.9854126;30.1674612;0;1;0;0;2324;2325;365;0;165.35;861;998;480;928
497398;28.05.2021;11;44;46;-127.891;0.354;-86.931;59.9854126;30.1674612;0;1;0;0;2323;2325;365;0;165.35;861;998;480;928
497499;28.05.2021;11;44;46;-128.088;0.799;-87.269;59.9854126;30.1674612;0;1;0;0;2326;2325;366;0;165.35;861;998;480;928
497599;28.05.2021;11;44;46;-128.146;1.16;-87.496;59.9854126;30.1674612;0;1;0;0;2322;2325;366;0;165.35;861;998;480;928
497699;28.05.2021;11;44;46;-128.118;1.785;-87.835;59.9854128;30.1674613;0;1;0;0;2323;2325;364;0;165.35;861;998;480;928
497799;28.05.2021;11;44;46;-128.053;2.327;-88.15;59.9854128;30.1674613;0;1;0;0;2322;2325;366;0;165.35;861;998;480;928
497899;28.05.2021;11;44;46;-128.002;2.575;-88.388;59.9854128;30.1674613;0;1;0;0;2325;2325;365;0;165.35;861;998;480;928
497999;28.05.2021;11;44;46;-128.017;2.491;-88.522;59.9854128;30.1674613;0;1;0;0;2326;2325;366;0;165.35;861;998;480;928
498099;28.05.2021;11;44;46;-128.192;1.974;-88.589;59.9854128;30.1674613;0;1;0;0;2323;2325;364;0;165.35;861;998;480;928
498199;28.05.2021;11;44;46;-128.473;0.983;-88.497;59.9854126;30.1674606;0;1;0;0;2319;2325;366;0;165.35;864;998;480;928
498299;28.05.2021;11;44;46;-128.813;-0.004;-88.266;59.9854126;30.1674606;0;1;0;0;2324;2325;366;0;165.35;864;998;480;928
498399;28.05.2021;11;44;47;-129.189;-0.814;-87.907;59.9854126;30.1674606;0;1;0;0;2324;2325;365;0;165.35;864;998;480;928
498499;28.05.2021;11;44;47;-129.41;-1.058;-87.628;59.9854127;30.1674609;0;1;0;0;2322;2325;366;0;165.35;860;1003;481;928
498599;28.05.2021;11;44;47;-129.605;-0.879;-87.339;59.9854127;30.1674609;0;1;0;0;2325;2325;366;0;165.35;860;1003;481;928
498699;28.05.2021;11;44;47;-129.711;-0.156;-87.164;59.9854127;30.1674609;0;1;0;0;2323;2325;365;0;165.35;860;1003;481;928
498799;28.05.2021;11;44;47;-129.69;0.751;-87.214;59.9854129;30.1674615;0;1;0;0;2324;2325;366;0;165.35;860;1001;480;928
498899;28.05.2021;11;44;47;-129.678;1.648;-87.471;59.9854129;30.1674615;0;1;0;0;2328;2325;365;0;165.35;864;1003;480;928
498999;28.05.2021;11;44;47;-129.683;2.078;-87.743;59.9854129;30.1674615;0;1;0;0;2326;2325;367;0;165.35;864;1003;480;928
499099;28.05.2021;11;44;47;-129.765;2.257;-88.077;59.9854129;30.1674615;0;1;0;0;2321;2325;367;0;165.35;864;1003;480;928
499200;28.05.2021;11;44;47;-129.924;2.078;-88.28;59.9854129;30.1674615;0;1;0;0;2322;2325;366;0;165.35;864;1003;480;928
499300;28.05.2021;11;44;47;-130.192;1.601;-88.282;59.9854129;30.1674615;0;1;0;0;2324;2325;364;0;165.35;864;1003;480;928
499400;28.05.2021;11;44;48;-130.434;1.071;-88.057;59.9854129;30.1674615;0;1;0;0;2321;2325;365;0;165.35;864;1003;480;928
499500;28.05.2021;11;44;48;-130.646;0.7;-87.763;59.9854129;30.1674615;0;1;0;0;2322;2325;364;0;165.35;864;1003;480;928
499600;28.05.2021;11;44;48;-130.823;0.465;-87.309;59.985413;30.1674604;0;1;0;0;2324;2325;365;0;165.35;864;1003;480;928
499700;28.05.2021;11;44;48;-130.802;0.635;-87.021;59.985413;30.1674604;0;1;0;0;2322;2325;364;0;165.35;864;1003;480;928
499800;28.05.2021;11;44;48;-130.64;1.063;-86.989;59.985413;30.1674604;0;1;0;0;2323;2325;367;0;165.35;864;1003;480;928
499900;28.05.2021;11;44;48;-130.485;1.382;-87.184;59.985413;30.1674609;0;1;0;0;2322;2325;365;0;165.35;860;996;476;928
500000;28.05.2021;11;44;48;-130.389;1.368;-87.43;59.985413;30.1674609;0;1;0;0;2324;2325;366;0;165.35;860;996;480;928
500100;28.05.2021;11;44;48;-130.338;1.066;-87.822;59.985413;30.1674609;0;1;0;0;2323;2325;364;0;165.35;860;996;480;928
500200;28.05.2021;11;44;48;-130.459;0.451;-88.222;59.985413;30.1674609;0;1;0;0;2323;2325;365;0;165.35;859;998;480;928
500301;28.05.2021;11;44;48;-130.704;-0.166;-88.457;59.985413;30.1674609;0;1;0;0;2325;2325;365;0;165.35;859;998;480;928
500402;28.05.2021;11;44;49;-131.061;-0.613;-88.521;59.985413;30.1674609;0;1;0;0;2323;2325;365;0;165.35;859;998;480;928
500502;28.05.2021;11;44;49;-131.36;-0.512;-88.528;59.9854128;30.1674609;0;1;0;0;2322;2325;366;0;165.35;859;998;480;928
500604;28.05.2021;11;44;49;-131.394;-0.01;-88.55;59.9854128;30.1674609;0;1;0;0;2327;2325;364;0;165.35;859;998;480;928
500704;28.05.2021;11;44;49;-131.297;0.97;-88.514;59.9854128;30.1674609;0;1;0;0;2327;2325;364;0;165.35;859;998;480;928
500804;28.05.2021;11;44;49;-131.007;2.102;-88.392;59.9854128;30.1674609;0;1;0;0;2324;2325;364;0;165.35;859;998;480;928
500905;28.05.2021;11;44;49;-130.759;2.796;-88.218;59.9854128;30.1674609;0;1;0;0;2323;2325;366;0;165.35;859;998;480;928
501005;28.05.2021;11;44;49;-130.572;2.935;-87.984;59.9854128;30.1674609;0;1;0;0;2324;2325;365;0;165.35;859;998;480;928
501105;28.05.2021;11;44;49;-130.518;2.67;-87.739;59.9854128;30.1674609;0;1;0;0;2323;2325;365;0;165.35;859;998;480;928
501205;28.05.2021;11;44;49;-130.54;1.938;-87.311;59.9854128;30.1674609;0;1;0;0;2323;2325;365;0;165.35;859;998;480;928
501305;28.05.2021;11;44;49;-130.691;1.13;-86.84;59.9854125;30.167462;0;1;0;0;2325;2325;364;0;165.35;859;998;480;928
501405;28.05.2021;11;44;50;-130.888;0.334;-86.278;59.9854125;30.167462;0;1;0;0;2323;2325;365;0;165.35;859;998;480;928
501506;28.05.2021;11;44;50;-131.127;-0.198;-85.843;59.9854125;30.167462;0;1;0;0;2327;2325;366;0;165.35;859;998;480;928
501607;28.05.2021;11;44;50;-131.196;-0.272;-85.792;59.9854125;30.167462;0;1;0;0;2329;2325;366;0;165.35;859;998;480;928
